group,r_nm,fit_density_mg_ml
$\text{Hel}_{50}$,20.741482965931866,0.2384575064281762
$\text{Hel}_{50}$,20.791583166332664,0.23757083932832757
$\text{Hel}_{50}$,20.841683366733466,0.2367174475094771
$\text{Hel}_{50}$,20.89178356713427,0.23589608228644465
$\text{Hel}_{50}$,20.94188376753507,0.2351055418259307
$\text{Hel}_{50}$,20.991983967935873,0.23434466938869036
$\text{Hel}_{50}$,21.042084168336675,0.233612351638385
$\text{Hel}_{50}$,21.092184368737474,0.232907517013075
$\text{Hel}_{50}$,21.142284569138276,0.2322291341583309
$\text{Hel}_{50}$,21.19238476953908,0.23157621041889342
$\text{Hel}_{50}$,21.24248496993988,0.23094779038683555
$\text{Hel}_{50}$,21.292585170340683,0.23034295450418085
$\text{Hel}_{50}$,21.342685370741485,0.22976081771821555
$\text{Hel}_{50}$,21.392785571142284,0.22920052818653858
$\text{Hel}_{50}$,21.442885771543086,0.22866126603167913
$\text{Hel}_{50}$,21.492985971943888,0.22814224214135947
$\text{Hel}_{50}$,21.54308617234469,0.22764269701451667
$\text{Hel}_{50}$,21.593186372745492,0.22716189965029798
$\text{Hel}_{50}$,21.643286573146295,0.22669914647872247
$\text{Hel}_{50}$,21.693386773547093,0.22625376033153088
$\text{Hel}_{50}$,21.743486973947896,0.22582508945163227
$\text{Hel}_{50}$,21.793587174348698,0.2254125065394419
$\text{Hel}_{50}$,21.8436873747495,0.22501540783571272
$\text{Hel}_{50}$,21.893787575150302,0.22463321223767707
$\text{Hel}_{50}$,21.943887775551104,0.22426536044940804
$\text{Hel}_{50}$,21.993987975951903,0.22391131416344479
$\text{Hel}_{50}$,22.044088176352705,0.22357055527305647
$\text{Hel}_{50}$,22.094188376753507,0.22324258511468997
$\text{Hel}_{50}$,22.14428857715431,0.22292692373798673
$\text{Hel}_{50}$,22.194388777555112,0.22262310920382333
$\text{Hel}_{50}$,22.244488977955914,0.22233069690850016
$\text{Hel}_{50}$,22.294589178356713,0.22204925893305472
$\text{Hel}_{50}$,22.344689378757515,0.22177838341741563
$\text{Hel}_{50}$,22.394789579158317,0.22151767395769184
$\text{Hel}_{50}$,22.44488977955912,0.2212667490261424
$\text{Hel}_{50}$,22.49498997995992,0.22102524141303093
$\text{Hel}_{50}$,22.545090180360724,0.22079279768928473
$\text{Hel}_{50}$,22.595190380761522,0.2205690776895608
$\text{Hel}_{50}$,22.645290581162325,0.22035375401412693
$\text{Hel}_{50}$,22.695390781563127,0.22014651155024012
$\text{Hel}_{50}$,22.74549098196393,0.21994704701080536
$\text{Hel}_{50}$,22.79559118236473,0.21975506849076964
$\text{Hel}_{50}$,22.845691382765533,0.2195702950397731
$\text{Hel}_{50}$,22.895791583166332,0.21939245625134163
$\text{Hel}_{50}$,22.945891783567134,0.21922129186702932
$\text{Hel}_{50}$,22.995991983967937,0.21905655139556757
$\text{Hel}_{50}$,23.04609218436874,0.21889799374645236
$\text{Hel}_{50}$,23.09619238476954,0.21874538687717404
$\text{Hel}_{50}$,23.14629258517034,0.21859850745352105
$\text{Hel}_{50}$,23.196392785571142,0.21845714052284393
$\text{Hel}_{50}$,23.246492985971944,0.21832107919965438
$\text{Hel}_{50}$,23.296593186372746,0.21819012436264984
$\text{Hel}_{50}$,23.34669338677355,0.21806408436344782
$\text{Hel}_{50}$,23.39679358717435,0.21794277474634782
$\text{Hel}_{50}$,23.44689378757515,0.21782601797787038
$\text{Hel}_{50}$,23.49699398797595,0.21771364318772157
$\text{Hel}_{50}$,23.547094188376754,0.21760548591794304
$\text{Hel}_{50}$,23.597194388777556,0.2175013878829759
$\text{Hel}_{50}$,23.647294589178358,0.2174011967374554
$\text{Hel}_{50}$,23.69739478957916,0.21730476585361203
$\text{Hel}_{50}$,23.74749498997996,0.21721195410663086
$\text{Hel}_{50}$,23.79759519038076,0.21712262566813934
$\text{Hel}_{50}$,23.847695390781563,0.21703664980736903
$\text{Hel}_{50}$,23.897795591182366,0.21695390069993437
$\text{Hel}_{50}$,23.947895791583168,0.2168742572434894
$\text{Hel}_{50}$,23.99799599198397,0.21679760288094485
$\text{Hel}_{50}$,24.04809619238477,0.2167238254293693
$\text{Hel}_{50}$,24.09819639278557,0.2166528169163371
$\text{Hel}_{50}$,24.148296593186373,0.21658447342144882
$\text{Hel}_{50}$,24.198396793587175,0.21651869492455944
$\text{Hel}_{50}$,24.248496993987978,0.21645538515929275
$\text{Hel}_{50}$,24.29859719438878,0.2163944514721834
$\text{Hel}_{50}$,24.34869739478958,0.21633580468721902
$\text{Hel}_{50}$,24.39879759519038,0.2162793589749299
$\text{Hel}_{50}$,24.448897795591183,0.21622503172733332
$\text{Hel}_{50}$,24.498997995991985,0.216172743436573
$\text{Hel}_{50}$,24.549098196392787,0.2161224175789016
$\text{Hel}_{50}$,24.59919839679359,0.21607398050252868
$\text{Hel}_{50}$,24.649298597194388,0.21602736131978872
$\text{Hel}_{50}$,24.69939879759519,0.21598249180345874
$\text{Hel}_{50}$,24.749498997995993,0.21593930628705493
$\text{Hel}_{50}$,24.799599198396795,0.21589774156842623
$\text{Hel}_{50}$,24.849699398797597,0.2158577368176111
$\text{Hel}_{50}$,24.8997995991984,0.21581923348759346
$\text{Hel}_{50}$,24.949899799599198,0.21578217522852583
$\text{Hel}_{50}$,25.0,0.21574650780559068
$\text{IDP}_{50}$-Mem,0.0,507.8066716205222
$\text{IDP}_{50}$-Mem,0.050100200400801605,507.76911217316785
$\text{IDP}_{50}$-Mem,0.10020040080160321,507.7300738163791
$\text{IDP}_{50}$-Mem,0.15030060120240482,507.6894985595067
$\text{IDP}_{50}$-Mem,0.20040080160320642,507.647326157424
$\text{IDP}_{50}$-Mem,0.25050100200400804,507.6034940244453
$\text{IDP}_{50}$-Mem,0.30060120240480964,507.557937145084
$\text{IDP}_{50}$-Mem,0.35070140280561124,507.51058798154486
$\text{IDP}_{50}$-Mem,0.40080160320641284,507.46137637784125
$\text{IDP}_{50}$-Mem,0.45090180360721444,507.4102294604272
$\text{IDP}_{50}$-Mem,0.5010020040080161,507.3570715352306
$\text{IDP}_{50}$-Mem,0.5511022044088176,507.3018239809702
$\text{IDP}_{50}$-Mem,0.6012024048096193,507.2444051386387
$\text{IDP}_{50}$-Mem,0.6513026052104208,507.18473019703026
$\text{IDP}_{50}$-Mem,0.7014028056112225,507.12271107418854
$\text{IDP}_{50}$-Mem,0.751503006012024,507.05825629464846
$\text{IDP}_{50}$-Mem,0.8016032064128257,506.99127086234455
$\text{IDP}_{50}$-Mem,0.8517034068136273,506.9216561290549
$\text{IDP}_{50}$-Mem,0.9018036072144289,506.84930965824685
$\text{IDP}_{50}$-Mem,0.9519038076152305,506.77412508419224
$\text{IDP}_{50}$-Mem,1.0020040080160322,506.69599196621436
$\text{IDP}_{50}$-Mem,1.0521042084168337,506.6147956379297
$\text{IDP}_{50}$-Mem,1.1022044088176353,506.5304170513465
$\text{IDP}_{50}$-Mem,1.1523046092184368,506.44273261567855
$\text{IDP}_{50}$-Mem,1.2024048096192386,506.3516140307367
$\text{IDP}_{50}$-Mem,1.25250501002004,506.2569281147542
$\text{IDP}_{50}$-Mem,1.3026052104208417,506.15853662650863
$\text{IDP}_{50}$-Mem,1.3527054108216434,506.0562960815977
$\text{IDP}_{50}$-Mem,1.402805611222445,505.9500575627313
$\text{IDP}_{50}$-Mem,1.4529058116232465,505.8396665239021
$\text{IDP}_{50}$-Mem,1.503006012024048,505.7249625882986
$\text{IDP}_{50}$-Mem,1.5531062124248498,505.6057793398278
$\text{IDP}_{50}$-Mem,1.6032064128256514,505.4819441081182
$\text{IDP}_{50}$-Mem,1.653306613226453,505.35327774687823
$\text{IDP}_{50}$-Mem,1.7034068136272547,505.21959440548767
$\text{IDP}_{50}$-Mem,1.7535070140280562,505.08070129370924
$\text{IDP}_{50}$-Mem,1.8036072144288577,504.93639843941185
$\text{IDP}_{50}$-Mem,1.8537074148296593,504.7864784392051
$\text{IDP}_{50}$-Mem,1.903807615230461,504.6307262018936
$\text{IDP}_{50}$-Mem,1.9539078156312626,504.4689186846718
$\text{IDP}_{50}$-Mem,2.0040080160320644,504.30082462198874
$\text{IDP}_{50}$-Mem,2.0541082164328657,504.126204247027
$\text{IDP}_{50}$-Mem,2.1042084168336674,503.9448090057548
$\text{IDP}_{50}$-Mem,2.154308617234469,503.7563812635269
$\text{IDP}_{50}$-Mem,2.2044088176352705,503.5606540042258
$\text{IDP}_{50}$-Mem,2.2545090180360723,503.3573505219589
$\text{IDP}_{50}$-Mem,2.3046092184368736,503.1461841053469
$\text{IDP}_{50}$-Mem,2.3547094188376754,502.92685771446384
$\text{IDP}_{50}$-Mem,2.404809619238477,502.6990636505175
$\text{IDP}_{50}$-Mem,2.4549098196392785,502.46248321838766
$\text{IDP}_{50}$-Mem,2.50501002004008,502.21678638217276
$\text{IDP}_{50}$-Mem,2.555110220440882,501.9616314139311
$\text{IDP}_{50}$-Mem,2.6052104208416833,501.6966645358421
$\text{IDP}_{50}$-Mem,2.655310621242485,501.4215195560546
$\text{IDP}_{50}$-Mem,2.705410821643287,501.13581749853597
$\text{IDP}_{50}$-Mem,2.755511022044088,500.8391662272851
$\text{IDP}_{50}$-Mem,2.80561122244489,500.5311600653267
$\text{IDP}_{50}$-Mem,2.8557114228456917,500.2113794089623
$\text{IDP}_{50}$-Mem,2.905811623246493,499.87939033781595
$\text{IDP}_{50}$-Mem,2.9559118236472948,499.53474422128113
$\text{IDP}_{50}$-Mem,3.006012024048096,499.17697732204715
$\text{IDP}_{50}$-Mem,3.056112224448898,498.8056103974614
$\text{IDP}_{50}$-Mem,3.1062124248496996,498.4201482995684
$\text{IDP}_{50}$-Mem,3.156312625250501,498.0200795747545
$\text{IDP}_{50}$-Mem,3.2064128256513027,497.60487606402387
$\text{IDP}_{50}$-Mem,3.2565130260521045,497.1739925050315
$\text{IDP}_{50}$-Mem,3.306613226452906,496.72686613710914
$\text{IDP}_{50}$-Mem,3.3567134268537075,496.2629163106329
$\text{IDP}_{50}$-Mem,3.4068136272545093,495.78154410220486
$\text{IDP}_{50}$-Mem,3.4569138276553106,495.2821319372488
$\text{IDP}_{50}$-Mem,3.5070140280561124,494.7640432217557
$\text{IDP}_{50}$-Mem,3.5571142284569137,494.2266219850601
$\text{IDP}_{50}$-Mem,3.6072144288577155,493.66919253567687
$\text{IDP}_{50}$-Mem,3.6573146292585172,493.09105913238704
$\text{IDP}_{50}$-Mem,3.7074148296593186,492.4915056729276
$\text{IDP}_{50}$-Mem,3.7575150300601203,491.8697954028111
$\text{IDP}_{50}$-Mem,3.807615230460922,491.2251706469825
$\text{IDP}_{50}$-Mem,3.8577154308617234,490.5568525672061
$\text{IDP}_{50}$-Mem,3.907815631262525,489.8640409482691
$\text{IDP}_{50}$-Mem,3.957915831663327,489.1459140162891
$\text{IDP}_{50}$-Mem,4.008016032064129,488.40162829261294
$\text{IDP}_{50}$-Mem,4.05811623246493,487.63031848700996
$\text{IDP}_{50}$-Mem,4.108216432865731,486.83109743407215
$\text{IDP}_{50}$-Mem,4.158316633266534,486.0030560769509
$\text{IDP}_{50}$-Mem,4.208416833667335,485.1452635027798
$\text{IDP}_{50}$-Mem,4.258517034068136,484.2567670343508
$\text{IDP}_{50}$-Mem,4.308617234468938,483.3365923828289
$\text{IDP}_{50}$-Mem,4.35871743486974,482.3837438665072
$\text{IDP}_{50}$-Mem,4.408817635270541,481.39720470081227
$\text{IDP}_{50}$-Mem,4.458917835671343,480.37593736497604
$\text{IDP}_{50}$-Mem,4.509018036072145,479.31888405098323
$\text{IDP}_{50}$-Mem,4.559118236472946,478.2249672005844
$\text{IDP}_{50}$-Mem,4.609218436873747,477.0930901363353
$\text{IDP}_{50}$-Mem,4.659318637274549,475.9221377927674
$\text{IDP}_{50}$-Mem,4.709418837675351,474.71097755392424
$\text{IDP}_{50}$-Mem,4.759519038076152,473.45846020359727
$\text{IDP}_{50}$-Mem,4.809619238476954,472.1634209946657
$\text{IDP}_{50}$-Mem,4.859719438877756,470.8246808439813
$\text{IDP}_{50}$-Mem,4.909819639278557,469.4410476592336
$\text{IDP}_{50}$-Mem,4.959919839679359,468.01131780418586
$\text{IDP}_{50}$-Mem,5.01002004008016,466.5342777085715
$\text{IDP}_{50}$-Mem,5.060120240480962,465.008705628789
$\text{IDP}_{50}$-Mem,5.110220440881764,463.43337356531845
$\text{IDP}_{50}$-Mem,5.160320641282565,461.8070493425028
$\text{IDP}_{50}$-Mem,5.210420841683367,460.12849885598143
$\text{IDP}_{50}$-Mem,5.260521042084169,458.3964884926322
$\text{IDP}_{50}$-Mem,5.31062124248497,456.60978772736075
$\text{IDP}_{50}$-Mem,5.3607214428857715,454.7671719004668
$\text{IDP}_{50}$-Mem,5.410821643286574,452.86742517861535
$\text{IDP}_{50}$-Mem,5.460921843687375,450.909343701636
$\text{IDP}_{50}$-Mem,5.511022044088176,448.8917389164608
$\text{IDP}_{50}$-Mem,5.5611222444889785,446.81344109849647
$\text{IDP}_{50}$-Mem,5.61122244488978,444.67330305958944
$\text{IDP}_{50}$-Mem,5.661322645290581,442.47020404049897
$\text{IDP}_{50}$-Mem,5.711422845691383,440.2030537844284
$\text{IDP}_{50}$-Mem,5.761523046092185,437.870796786688
$\text{IDP}_{50}$-Mem,5.811623246492986,435.4724167139677
$\text{IDP}_{50}$-Mem,5.861723446893787,433.0069409849986
$\text{IDP}_{50}$-Mem,5.9118236472945895,430.47344550257185
$\text{IDP}_{50}$-Mem,5.961923847695391,427.87105952497836
$\text{IDP}_{50}$-Mem,6.012024048096192,425.1989706629395
$\text{IDP}_{50}$-Mem,6.062124248496994,422.4564299860292
$\text{IDP}_{50}$-Mem,6.112224448897796,419.6427572204552
$\text{IDP}_{50}$-Mem,6.162324649298597,416.7573460178914
$\text{IDP}_{50}$-Mem,6.212424849699399,413.7996692728516
$\text{IDP}_{50}$-Mem,6.2625250501002006,410.76928446389155
$\text{IDP}_{50}$-Mem,6.312625250501002,407.6658389917418
$\text{IDP}_{50}$-Mem,6.362725450901804,404.48907548534476
$\text{IDP}_{50}$-Mem,6.412825651302605,401.23883704471507
$\text{IDP}_{50}$-Mem,6.462925851703407,397.91507238760016
$\text{IDP}_{50}$-Mem,6.513026052104209,394.517840865126
$\text{IDP}_{50}$-Mem,6.56312625250501,391.04731730999555
$\text{IDP}_{50}$-Mem,6.613226452905812,387.50379667941127
$\text{IDP}_{50}$-Mem,6.663326653306614,383.88769845375157
$\text{IDP}_{50}$-Mem,6.713426853707415,380.1995707511784
$\text{IDP}_{50}$-Mem,6.763527054108216,376.4400941178277
$\text{IDP}_{50}$-Mem,6.813627254509019,372.61008495307567
$\text{IDP}_{50}$-Mem,6.86372745490982,368.71049852959993
$\text{IDP}_{50}$-Mem,6.913827655310621,364.74243156861087
$\text{IDP}_{50}$-Mem,6.9639278557114235,360.70712433173236
$\text{IDP}_{50}$-Mem,7.014028056112225,356.605962192576
$\text{IDP}_{50}$-Mem,7.064128256513026,352.44047665310904
$\text{IDP}_{50}$-Mem,7.114228456913827,348.2123457724583
$\text{IDP}_{50}$-Mem,7.16432865731463,343.9233939788253
$\text{IDP}_{50}$-Mem,7.214428857715431,339.57559123870885
$\text{IDP}_{50}$-Mem,7.264529058116232,335.1710515616171
$\text{IDP}_{50}$-Mem,7.3146292585170345,330.71203082288724
$\text{IDP}_{50}$-Mem,7.364729458917836,326.20092389207707
$\text{IDP}_{50}$-Mem,7.414829659318637,321.64026105960903
$\text{IDP}_{50}$-Mem,7.464929859719439,317.032703759891
$\text{IDP}_{50}$-Mem,7.515030060120241,312.3810395949393
$\text{IDP}_{50}$-Mem,7.565130260521042,307.6881766685301
$\text{IDP}_{50}$-Mem,7.615230460921844,302.9571372470365
$\text{IDP}_{50}$-Mem,7.6653306613226455,298.19105076928054
$\text{IDP}_{50}$-Mem,7.715430861723447,293.39314623387264
$\text{IDP}_{50}$-Mem,7.765531062124249,288.5667439985355
$\text{IDP}_{50}$-Mem,7.81563126252505,283.7152470317255
$\text{IDP}_{50}$-Mem,7.865731462925852,278.8421316623947
$\text{IDP}_{50}$-Mem,7.915831663326654,273.95093787889186
$\text{IDP}_{50}$-Mem,7.965931863727455,269.0452592326992
$\text{IDP}_{50}$-Mem,8.016032064128257,264.1287324068783
$\text{IDP}_{50}$-Mem,8.066132264529058,259.20502651267805
$\text{IDP}_{50}$-Mem,8.11623246492986,254.27783218068166
$\text{IDP}_{50}$-Mem,8.166332665330662,249.35085051510475
$\text{IDP}_{50}$-Mem,8.216432865731463,244.42778198133826
$\text{IDP}_{50}$-Mem,8.266533066132265,239.51231529756575
$\text{IDP}_{50}$-Mem,8.316633266533067,234.60811640123944
$\text{IDP}_{50}$-Mem,8.366733466933868,229.7188175603772
$\text{IDP}_{50}$-Mem,8.41683366733467,224.84800669807086
$\text{IDP}_{50}$-Mem,8.466933867735472,219.99921699628504
$\text{IDP}_{50}$-Mem,8.517034068136272,215.17591684201724
$\text{IDP}_{50}$-Mem,8.567134268537075,210.38150017524217
$\text{IDP}_{50}$-Mem,8.617234468937877,205.61927729382586
$\text{IDP}_{50}$-Mem,8.667334669338677,200.89246616583358
$\text{IDP}_{50}$-Mem,8.71743486973948,196.2041842944578
$\text{IDP}_{50}$-Mem,8.767535070140282,191.55744117522713
$\text{IDP}_{50}$-Mem,8.817635270541082,186.95513137930584
$\text{IDP}_{50}$-Mem,8.867735470941884,182.40002829065685
$\text{IDP}_{50}$-Mem,8.917835671342687,177.89477851869134
$\text{IDP}_{50}$-Mem,8.967935871743487,173.44189700184876
$\text{IDP}_{50}$-Mem,9.01803607214429,169.04376281143965
$\text{IDP}_{50}$-Mem,9.06813627254509,164.7026156591004
$\text{IDP}_{50}$-Mem,9.118236472945892,160.4205531054274
$\text{IDP}_{50}$-Mem,9.168336673346694,156.199528461861
$\text{IDP}_{50}$-Mem,9.218436873747494,152.0413493727027
$\text{IDP}_{50}$-Mem,9.268537074148297,147.94767705935323
$\text{IDP}_{50}$-Mem,9.318637274549099,143.92002620447482
$\text{IDP}_{50}$-Mem,9.3687374749499,139.95976544984208
$\text{IDP}_{50}$-Mem,9.418837675350701,136.06811847818486
$\text{IDP}_{50}$-Mem,9.468937875751504,132.24616564635008
$\text{IDP}_{50}$-Mem,9.519038076152304,128.4948461346175
$\text{IDP}_{50}$-Mem,9.569138276553106,124.81496057501343
$\text{IDP}_{50}$-Mem,9.619238476953909,121.20717411995034
$\text{IDP}_{50}$-Mem,9.669338677354709,117.67201991146752
$\text{IDP}_{50}$-Mem,9.719438877755511,114.2099029107483
$\text{IDP}_{50}$-Mem,9.769539078156313,110.82110404740416
$\text{IDP}_{50}$-Mem,9.819639278557114,107.50578464821896
$\text{IDP}_{50}$-Mem,9.869739478957916,104.26399110561411
$\text{IDP}_{50}$-Mem,9.919839679358718,101.0956597469816
$\text{IDP}_{50}$-Mem,9.969939879759519,98.00062186720248
$\text{IDP}_{50}$-Mem,10.02004008016032,94.97860888809589
$\text{IDP}_{50}$-Mem,10.070140280561123,92.02925761018034
$\text{IDP}_{50}$-Mem,10.120240480961924,89.15211552393947
$\text{IDP}_{50}$-Mem,10.170340681362726,86.34664614974346
$\text{IDP}_{50}$-Mem,10.220440881763528,83.61223437764085
$\text{IDP}_{50}$-Mem,10.270541082164328,80.94819178037051
$\text{IDP}_{50}$-Mem,10.32064128256513,78.35376187513498
$\text{IDP}_{50}$-Mem,10.370741482965933,75.82812531187844
$\text{IDP}_{50}$-Mem,10.420841683366733,73.37040496801174
$\text{IDP}_{50}$-Mem,10.470941883767535,70.97967093170155
$\text{IDP}_{50}$-Mem,10.521042084168338,68.6549453579645
$\text{IDP}_{50}$-Mem,10.571142284569138,66.3952071838691
$\text{IDP}_{50}$-Mem,10.62124248496994,64.19939669113248
$\text{IDP}_{50}$-Mem,10.671342685370742,62.066419906295465
$\text{IDP}_{50}$-Mem,10.721442885771543,59.9951528304525
$\text{IDP}_{50}$-Mem,10.771543086172345,57.984445492205765
$\text{IDP}_{50}$-Mem,10.821643286573147,56.033125819092334
$\text{IDP}_{50}$-Mem,10.871743486973948,54.14000332419636
$\text{IDP}_{50}$-Mem,10.92184368737475,52.30387260600972
$\text{IDP}_{50}$-Mem,10.971943887775552,50.523516660838766
$\text{IDP}_{50}$-Mem,11.022044088176353,48.79771000817149
$\text{IDP}_{50}$-Mem,11.072144288577155,47.12522163042826
$\text{IDP}_{50}$-Mem,11.122244488977957,45.5048177294174
$\text{IDP}_{50}$-Mem,11.172344689378757,43.93526430260735
$\text{IDP}_{50}$-Mem,11.22244488977956,42.41532954302073
$\text{IDP}_{50}$-Mem,11.272545090180362,40.94378606715412
$\text{IDP}_{50}$-Mem,11.322645290581162,39.519412975831386
$\text{IDP}_{50}$-Mem,11.372745490981965,38.140997753324626
$\text{IDP}_{50}$-Mem,11.422845691382767,36.80733801042072
$\text{IDP}_{50}$-Mem,11.472945891783567,35.51724307738496
$\text{IDP}_{50}$-Mem,11.52304609218437,34.2695354529792
$\text{IDP}_{50}$-Mem,11.57314629258517,33.06305211584106
$\text{IDP}_{50}$-Mem,11.623246492985972,31.896645704618436
$\text{IDP}_{50}$-Mem,11.673346693386774,30.769185573301087
$\text{IDP}_{50}$-Mem,11.723446893787575,29.679558728185754
$\text{IDP}_{50}$-Mem,11.773547094188377,28.62667065287326
$\text{IDP}_{50}$-Mem,11.823647294589179,27.60944602762254
$\text{IDP}_{50}$-Mem,11.87374749498998,26.626829349280627
$\text{IDP}_{50}$-Mem,11.923847695390782,25.677785457879764
$\text{IDP}_{50}$-Mem,11.973947895791584,24.761299975842576
$\text{IDP}_{50}$-Mem,12.024048096192384,23.876379665565196
$\text{IDP}_{50}$-Mem,12.074148296593187,23.022052710966676
$\text{IDP}_{50}$-Mem,12.124248496993989,22.19736892839674
$\text{IDP}_{50}$-Mem,12.17434869739479,21.40139991208855
$\text{IDP}_{50}$-Mem,12.224448897795591,20.63323911913372
$\text{IDP}_{50}$-Mem,12.274549098196394,19.892001898739835
$\text{IDP}_{50}$-Mem,12.324649298597194,19.176825470312593
$\text{IDP}_{50}$-Mem,12.374749498997996,18.486868854686662
$\text{IDP}_{50}$-Mem,12.424849699398798,17.82131276261012
$\text{IDP}_{50}$-Mem,12.474949899799599,17.179359444371244
$\text{IDP}_{50}$-Mem,12.525050100200401,16.560232504244027
$\text{IDP}_{50}$-Mem,12.575150300601203,15.963176683218421
$\text{IDP}_{50}$-Mem,12.625250501002004,15.387457613278542
$\text{IDP}_{50}$-Mem,12.675350701402806,14.832361546292503
$\text{IDP}_{50}$-Mem,12.725450901803608,14.297195060385661
$\text{IDP}_{50}$-Mem,12.775551102204409,13.781284746482868
$\text{IDP}_{50}$-Mem,12.82565130260521,13.283976877526129
$\text{IDP}_{50}$-Mem,12.875751503006013,12.804637062703137
$\text{IDP}_{50}$-Mem,12.925851703406813,12.342649888855789
$\text{IDP}_{50}$-Mem,12.975951903807616,11.897418551082126
$\text{IDP}_{50}$-Mem,13.026052104208418,11.468364474394889
$\text{IDP}_{50}$-Mem,13.076152304609218,11.054926928155822
$\text{IDP}_{50}$-Mem,13.12625250501002,10.656562634872529
$\text{IDP}_{50}$-Mem,13.176352705410823,10.272745374814207
$\text{IDP}_{50}$-Mem,13.226452905811623,9.902965587782091
$\text{IDP}_{50}$-Mem,13.276553106212425,9.546729973257442
$\text{IDP}_{50}$-Mem,13.326653306613228,9.203561090041688
$\text{IDP}_{50}$-Mem,13.376753507014028,8.872996956401437
$\text{IDP}_{50}$-Mem,13.42685370741483,8.554590651638676
$\text{IDP}_{50}$-Mem,13.476953907815632,8.247909919915571
$\text{IDP}_{50}$-Mem,13.527054108216433,7.9525367770816615
$\text{IDP}_{50}$-Mem,13.577154308617235,7.668067121173095
$\text{IDP}_{50}$-Mem,13.627254509018037,7.394110347182703
$\text{IDP}_{50}$-Mem,13.677354709418838,7.130288966630246
$\text{IDP}_{50}$-Mem,13.72745490981964,6.87623823240304
$\text{IDP}_{50}$-Mem,13.777555110220442,6.631605769276604
$\text{IDP}_{50}$-Mem,13.827655310621243,6.396051210473189
$\text{IDP}_{50}$-Mem,13.877755511022045,6.16924584056585
$\text{IDP}_{50}$-Mem,13.927855711422847,5.950872244991103
$\text{IDP}_{50}$-Mem,13.977955911823647,5.740623966389819
$\text{IDP}_{50}$-Mem,14.02805611222445,5.538205167958864
$\text{IDP}_{50}$-Mem,14.078156312625252,5.343330303959931
$\text{IDP}_{50}$-Mem,14.128256513026052,5.155723797500087
$\text{IDP}_{50}$-Mem,14.178356713426854,4.975119725668378
$\text{IDP}_{50}$-Mem,14.228456913827655,4.8012615120865405
$\text{IDP}_{50}$-Mem,14.278557114228457,4.633901626907374
$\text{IDP}_{50}$-Mem,14.32865731462926,4.472801294271818
$\text{IDP}_{50}$-Mem,14.37875751503006,4.317730207215902
$\text{IDP}_{50}$-Mem,14.428857715430862,4.168466250000506
$\text{IDP}_{50}$-Mem,14.478957915831664,4.0247952278215
$\text{IDP}_{50}$-Mem,14.529058116232465,3.886510603841714
$\text{IDP}_{50}$-Mem,14.579158316633267,3.7534132434748244
$\text{IDP}_{50}$-Mem,14.629258517034069,3.625311165838923
$\text{IDP}_{50}$-Mem,14.67935871743487,3.5020193022875787
$\text{IDP}_{50}$-Mem,14.729458917835672,3.3833592619173203
$\text{IDP}_{50}$-Mem,14.779559118236474,3.269159103942684
$\text{IDP}_{50}$-Mem,14.829659318637274,3.1592531168240043
$\text{IDP}_{50}$-Mem,14.879759519038076,3.0534816040255066
$\text{IDP}_{50}$-Mem,14.929859719438879,2.951690676279128
$\text{IDP}_{50}$-Mem,14.97995991983968,2.853732050223158
$\text{IDP}_{50}$-Mem,15.030060120240481,2.759462853282656
$\text{IDP}_{50}$-Mem,15.080160320641284,2.6687454346560173
$\text{IDP}_{50}$-Mem,15.130260521042084,2.5814471822698124
$\text{IDP}_{50}$-Mem,15.180360721442886,2.497440345562296
$\text{IDP}_{50}$-Mem,15.230460921843688,2.416601863956089
$\text{IDP}_{50}$-Mem,15.280561122244489,2.338813200878974
$\text{IDP}_{50}$-Mem,15.330661322645291,2.2639601831924665
$\text{IDP}_{50}$-Mem,15.380761523046093,2.1919328458879193
$\text{IDP}_{50}$-Mem,15.430861723446894,2.122625281910416
$\text{IDP}_{50}$-Mem,15.480961923847696,2.0559354969718413
$\text{IDP}_{50}$-Mem,15.531062124248498,1.991765269216387
$\text{IDP}_{50}$-Mem,15.581162324649299,1.9300200136015064
$\text{IDP}_{50}$-Mem,15.6312625250501,1.8706086508611008
$\text{IDP}_{50}$-Mem,15.681362725450903,1.8134434809182949
$\text{IDP}_{50}$-Mem,15.731462925851703,1.758440060617005
$\text{IDP}_{50}$-Mem,15.781563126252506,1.7055170856450559
$\text{IDP}_{50}$-Mem,15.831663326653308,1.6545962765220281
$\text{IDP}_{50}$-Mem,15.881763527054108,1.6056022685289406
$\text{IDP}_{50}$-Mem,15.93186372745491,1.5584625054585217
$\text{IDP}_{50}$-Mem,15.981963927855713,1.5131071370671236
$\text{IDP}_{50}$-Mem,16.032064128256515,1.4694689201132292
$\text{IDP}_{50}$-Mem,16.082164328657313,1.4274831228678693
$\text{IDP}_{50}$-Mem,16.132264529058116,1.3870874329875562
$\text{IDP}_{50}$-Mem,16.182364729458918,1.3482218686406782
$\text{IDP}_{50}$-Mem,16.23246492985972,1.3108286927823372
$\text{IDP}_{50}$-Mem,16.282565130260522,1.2748523304749995
$\text{IDP}_{50}$-Mem,16.332665330661325,1.240239289154772
$\text{IDP}_{50}$-Mem,16.382765531062123,1.206938081745676
$\text{IDP}_{50}$-Mem,16.432865731462925,1.1748991525274448
$\text{IDP}_{50}$-Mem,16.482965931863728,1.1440748056647863
